frame,orbit_type,horizon_days,n,cov_11,cov_12,cov_13,cov_21,cov_22,cov_23,cov_31,cov_32,cov_33
ric,GEO,1.0,4641,1.8110065317809205,-13.362681957681033,-0.1317580326678256,-13.362681957681033,148.37422969804354,1.0666603557312622,-0.1317580326678256,1.0666603557312622,19.625582926420904
ric,GEO,3.0,4393,2.7833023177231153,-26.669169007616084,-0.5680090409217051,-26.669169007616084,577.7951549470113,2.736372045174957,-0.5680090409217051,2.736372045174957,56.80572437697923
ric,GEO,7.0,4188,7.477162203682096,-85.75465716304343,-1.5497158777770723,-85.75465716304343,3826.693616528117,-14.972926706970433,-1.5497158777770723,-14.972926706970433,151.39819521537962
ric,LEO,1.0,7813,0.005135393993103249,-0.04577358338980213,0.00014746639123545597,-0.04577358338980213,3.9279054120883505,-0.005669311918051091,0.00014746639123545597,-0.005669311918051091,0.0036906546069683803
ric,LEO,3.0,7651,1.8238649188099112,-32.042908545133756,-0.006232539479848533,-32.042908545133756,703.5924024525498,0.17115307006336672,-0.006232539479848533,0.17115307006336672,0.015215737165106534
ric,LEO,7.0,7291,155.3720731267778,-925.7544881909229,0.1070529879513982,-925.7544881909229,8676.916063430468,-0.20995284866432506,0.1070529879513982,-0.20995284866432506,0.05560353617762274
ric,MEO,1.0,2447,0.007216080332603561,-0.07785119620480827,0.0005779347837602676,-0.07785119620480827,2.809119695512515,-0.0016653295645866378,0.0005779347837602676,-0.0016653295645866378,0.008989891454099716
ric,MEO,3.0,2423,0.04059497400616434,-0.24702915665665318,-0.004986322385508328,-0.24702915665665318,64.12256312323501,-0.009099393707953457,-0.004986322385508328,-0.009099393707953457,0.010305139378255392
ric,MEO,7.0,2278,0.22583992981991644,2.195040886754801,-0.029848464589103476,2.195040886754801,482.9601667966428,-0.13720384092040533,-0.029848464589103476,-0.13720384092040533,0.0381783365027359
